Name,Paleographic features
2047,ח:vertical protrusions:lower right
2051,ח:vertical protrusions:lower right
2051,ח:vertical protrusions:lower right
2055,ח:vertical protrusions:lower right
2058,ח:vertical protrusions:lower right
2063,ח:vertical protrusions:lower right
2070,ח:vertical protrusions:lower right
2072,ח:vertical protrusions:lower right
2078,ח:vertical protrusions:lower right
2073,ח:vertical protrusions:lower right
2085,ח:vertical protrusions:lower right
2086,ח:vertical protrusions:lower right
2097,ח:vertical protrusions:lower right
2136,ח:vertical protrusions:lower right
2150,ח:vertical protrusions:lower right
2150,ח:vertical protrusions:lower right
2151,ח:vertical protrusions:lower right
2157,ח:vertical protrusions:lower right
3015,ח:vertical protrusions:lower right
2166,ח:vertical protrusions:lower right
2171,ח:vertical protrusions:lower right
3017,ח:vertical protrusions:lower right
2182,ח:vertical protrusions:lower right
2182,ח:vertical protrusions:lower right
3022,ח:vertical protrusions:lower right
3023,ח:vertical protrusions:lower right
3027,ח:vertical protrusions:lower right
3029,ח:vertical protrusions:lower right
3030,ח:vertical protrusions:lower right
3033,ח:vertical protrusions:lower right
3033,ח:vertical protrusions:lower right
3036,ח:vertical protrusions:lower right
3047,ח:vertical protrusions:lower right
3055,ח:vertical protrusions:lower right
3058,ח:vertical protrusions:lower right
3060,ח:vertical protrusions:lower right
1001,ח:vertical protrusions:upper left
1007,ח:vertical protrusions:upper left
1008,ח:vertical protrusions:upper left
1010,ח:vertical protrusions:upper left
1011,ח:vertical protrusions:upper left
1014,ח:vertical protrusions:upper left
1026,ח:vertical protrusions:upper left
1032,ח:vertical protrusions:upper left
1032,ח:vertical protrusions:upper left
3004,ח:vertical protrusions:upper left
1040,ח:vertical protrusions:upper left
1045,ח:vertical protrusions:upper left
2005,ח:vertical protrusions:upper left
2006,ח:vertical protrusions:upper left
2027,ח:vertical protrusions:upper left
2029,ח:vertical protrusions:upper left
2033,ח:vertical protrusions:upper left
2034,ח:vertical protrusions:upper left
2034,ח:vertical protrusions:upper left
2039,ח:vertical protrusions:upper left
2044,ח:vertical protrusions:upper left
2047,ח:vertical protrusions:upper left
2047,ח:vertical protrusions:upper left
2051,ח:vertical protrusions:upper left
2058,ח:vertical protrusions:upper left
2070,ח:vertical protrusions:upper left
2072,ח:vertical protrusions:upper left
2078,ח:vertical protrusions:upper left
2073,ח:vertical protrusions:upper left
2085,ח:vertical protrusions:upper left
2086,ח:vertical protrusions:upper left
2097,ח:vertical protrusions:upper left
2099,ח:vertical protrusions:upper left
2136,ח:vertical protrusions:upper left
2150,ח:vertical protrusions:upper left
2150,ח:vertical protrusions:upper left
2151,ח:vertical protrusions:upper left
2156,ח:vertical protrusions:upper left
2157,ח:vertical protrusions:upper left
2157,ח:vertical protrusions:upper left
3015,ח:vertical protrusions:upper left
2171,ח:vertical protrusions:upper left
3017,ח:vertical protrusions:upper left
2180,ח:vertical protrusions:upper left
2182,ח:vertical protrusions:upper left
2182,ח:vertical protrusions:upper left
3023,ח:vertical protrusions:upper left
3027,ח:vertical protrusions:upper left
3029,ח:vertical protrusions:upper left
3030,ח:vertical protrusions:upper left
3033,ח:vertical protrusions:upper left
3033,ח:vertical protrusions:upper left
3036,ח:vertical protrusions:upper left
3047,ח:vertical protrusions:upper left
3055,ח:vertical protrusions:upper left
3058,ח:vertical protrusions:upper left
3005,ח:vertical protrusions:upper right
3009,ח:vertical protrusions:upper right
1035,ח:vertical protrusions:upper right
2008,ח:vertical protrusions:upper right
2058,ח:vertical protrusions:upper right
2081,ח:vertical protrusions:upper right
3015,ח:vertical protrusions:upper right
3017,ח:vertical protrusions:upper right
3020,ח:vertical protrusions:upper right
3023,ח:vertical protrusions:upper right
3027,ח:vertical protrusions:upper right
3030,ח:vertical protrusions:upper right
3033,ח:vertical protrusions:upper right
3033,ח:vertical protrusions:upper right
3036,ח:vertical protrusions:upper right
3042,ח:vertical protrusions:upper right
3042,ח:vertical protrusions:upper right
3043,ח:vertical protrusions:upper right
3043,ח:vertical protrusions:upper right
1039,ט:additional:floating central mark
1013,ט:central mark:+-shaped
1023,ט:central mark:+-shaped
1038,ט:central mark:+-shaped
2043,ט:central mark:+-shaped
2125,ט:central mark:+-shaped
2143,ט:central mark:+-shaped
1034,ט:central mark:x-shaped
1039,ט:central mark:x-shaped
2054,ט:central mark:x-shaped
2056,ט:central mark:x-shaped
2096,ט:central mark:x-shaped
1003,י–ה–ו:additional:ligatures:yod-he-waw ligature
1003,י–ה–ו:additional:ligatures:yod-he-waw ligature
1003,י–ה–ו:additional:ligatures:yod-he-waw ligature
2005,י–ק:additional:ligatures:qof-yod
2005,י–ק:additional:ligatures:qof-yod
1003,י:additional:curved foot
1003,י:additional:curved foot
1013,י:additional:curved foot
1024,י:additional:curved foot
2027,י:additional:curved foot
2076,י:additional:curved foot
2136,י:additional:curved foot
3053,י:additional:curved upper stroke
3008,י:additional:disconnected horizontal strokes
3042,י:additional:disconnected horizontal strokes
2156,י:additional:elongated upper stroke
3055,י:additional:elongated upper stroke
2180,י:additional:foot tick
1020,י:additional:protruding lower stroke
1020,י:additional:protruding lower stroke
2081,י:additional:reversed letter
1003,י:body:inclination:oblique
1003,י:body:inclination:oblique
1009,י:body:inclination:oblique
1009,י:body:inclination:oblique
1013,י:body:inclination:oblique
1022,י:body:inclination:oblique
1022,י:body:inclination:oblique
1024,י:body:inclination:oblique
1024,י:body:inclination:oblique
1024,י:body:inclination:oblique
1025,י:body:inclination:oblique
1026,י:body:inclination:oblique
1026,י:body:inclination:oblique
1027,י:body:inclination:oblique
1027,י:body:inclination:oblique
1028,י:body:inclination:oblique
1028,י:body:inclination:oblique
1032,י:body:inclination:oblique
3001,י:body:inclination:oblique
3005,י:body:inclination:oblique
3008,י:body:inclination:oblique
3008,י:body:inclination:oblique
1035,י:body:inclination:oblique
1038,י:body:inclination:oblique
1039,י:body:inclination:oblique
1040,י:body:inclination:oblique
1042,י:body:inclination:oblique
1044,י:body:inclination:oblique
1046,י:body:inclination:oblique
1047,י:body:inclination:oblique
1050,י:body:inclination:oblique
1050,י:body:inclination:oblique
1055,י:body:inclination:oblique
1058,י:body:inclination:oblique
1058,י:body:inclination:oblique
1059,י:body:inclination:oblique
1063,י:body:inclination:oblique
1064,י:body:inclination:oblique
2003,י:body:inclination:oblique
2004,י:body:inclination:oblique
2004,י:body:inclination:oblique
2005,י:body:inclination:oblique
2007,י:body:inclination:oblique
2007,י:body:inclination:oblique
2007,י:body:inclination:oblique
2012,י:body:inclination:oblique
2012,י:body:inclination:oblique
2024,י:body:inclination:oblique
2024,י:body:inclination:oblique
2025,י:body:inclination:oblique
2026,י:body:inclination:oblique
2027,י:body:inclination:oblique
2031,י:body:inclination:oblique
2031,י:body:inclination:oblique
2031,י:body:inclination:oblique
2033,י:body:inclination:oblique
2034,י:body:inclination:oblique
2035,י:body:inclination:oblique
2037,י:body:inclination:oblique
2039,י:body:inclination:oblique
2041,י:body:inclination:oblique
2046,י:body:inclination:oblique
2050,י:body:inclination:oblique
2052,י:body:inclination:oblique
2053,י:body:inclination:oblique
2053,י:body:inclination:oblique
2061,י:body:inclination:oblique
2065,י:body:inclination:oblique
2067,י:body:inclination:oblique
2068,י:body:inclination:oblique
2068,י:body:inclination:oblique
2068,י:body:inclination:oblique
2069,י:body:inclination:oblique
2070,י:body:inclination:oblique
2071,י:body:inclination:oblique
2072,י:body:inclination:oblique
2076,י:body:inclination:oblique
2082,י:body:inclination:oblique
2082,י:body:inclination:oblique
2073,י:body:inclination:oblique
2083,י:body:inclination:oblique
2083,י:body:inclination:oblique
2085,י:body:inclination:oblique
2086,י:body:inclination:oblique
3011,י:body:inclination:oblique
3011,י:body:inclination:oblique
3012,י:body:inclination:oblique
2087,י:body:inclination:oblique
2090,י:body:inclination:oblique
2091,י:body:inclination:oblique
2092,י:body:inclination:oblique
2096,י:body:inclination:oblique
2100,י:body:inclination:oblique
2101,י:body:inclination:oblique
2114,י:body:inclination:oblique
2116,י:body:inclination:oblique
2121,י:body:inclination:oblique
2134,י:body:inclination:oblique
2115,י:body:inclination:oblique
2150,י:body:inclination:oblique
2155,י:body:inclination:oblique
2155,י:body:inclination:oblique
2155,י:body:inclination:oblique
2156,י:body:inclination:oblique
2156,י:body:inclination:oblique
2158,י:body:inclination:oblique
2162,י:body:inclination:oblique
2164,י:body:inclination:oblique
3013,י:body:inclination:oblique
3015,י:body:inclination:oblique
3015,י:body:inclination:oblique
2171,י:body:inclination:oblique
2171,י:body:inclination:oblique
3017,י:body:inclination:oblique
2180,י:body:inclination:oblique
2187,י:body:inclination:oblique
2190,י:body:inclination:oblique
3024,י:body:inclination:oblique
3025,י:body:inclination:oblique
3036,י:body:inclination:oblique
3037,י:body:inclination:oblique
3042,י:body:inclination:oblique
3043,י:body:inclination:oblique
3047,י:body:inclination:oblique
3051,י:body:inclination:oblique
3053,י:body:inclination:oblique
3055,י:body:inclination:oblique
3058,י:body:inclination:oblique
3062,י:body:inclination:oblique
3062,י:body:inclination:oblique
3062,י:body:inclination:oblique
1001,י:body:inclination:vertical
1001,י:body:inclination:vertical
1004,י:body:inclination:vertical
1013,י:body:inclination:vertical
1014,י:body:inclination:vertical
1020,י:body:inclination:vertical
1020,י:body:inclination:vertical
1029,י:body:inclination:vertical
1030,י:body:inclination:vertical
1030,י:body:inclination:vertical
3004,י:body:inclination:vertical
3007,י:body:inclination:vertical
1033,י:body:inclination:vertical
1036,י:body:inclination:vertical
1041,י:body:inclination:vertical
1042,י:body:inclination:vertical
1043,י:body:inclination:vertical
1054,י:body:inclination:vertical
1065,י:body:inclination:vertical
1065,י:body:inclination:vertical
2008,י:body:inclination:vertical
2009,י:body:inclination:vertical
2010,י:body:inclination:vertical
2010,י:body:inclination:vertical
2011,י:body:inclination:vertical
2012,י:body:inclination:vertical
2014,י:body:inclination:vertical
2025,י:body:inclination:vertical
2027,י:body:inclination:vertical
2028,י:body:inclination:vertical
2028,י:body:inclination:vertical
2032,י:body:inclination:vertical
2033,י:body:inclination:vertical
2036,י:body:inclination:vertical
2036,י:body:inclination:vertical
2040,י:body:inclination:vertical
2042,י:body:inclination:vertical
2042,י:body:inclination:vertical
2044,י:body:inclination:vertical
2045,י:body:inclination:vertical
2047,י:body:inclination:vertical
2048,י:body:inclination:vertical
2049,י:body:inclination:vertical
2049,י:body:inclination:vertical
2051,י:body:inclination:vertical
2051,י:body:inclination:vertical
2053,י:body:inclination:vertical
2054,י:body:inclination:vertical
2057,י:body:inclination:vertical
2060,י:body:inclination:vertical
2061,י:body:inclination:vertical
2062,י:body:inclination:vertical
2063,י:body:inclination:vertical
2063,י:body:inclination:vertical
2064,י:body:inclination:vertical
2064,י:body:inclination:vertical
2066,י:body:inclination:vertical
2081,י:body:inclination:vertical
3007,י:body:inclination:vertical
2087,י:body:inclination:vertical
2088,י:body:inclination:vertical
2090,י:body:inclination:vertical
2093,י:body:inclination:vertical
2097,י:body:inclination:vertical
2108,י:body:inclination:vertical
2114,י:body:inclination:vertical
2136,י:body:inclination:vertical
2136,י:body:inclination:vertical
2139,י:body:inclination:vertical
2156,י:body:inclination:vertical
2158,י:body:inclination:vertical
2158,י:body:inclination:vertical
2159,י:body:inclination:vertical
2177,י:body:inclination:vertical
2178,י:body:inclination:vertical
2182,י:body:inclination:vertical
2186,י:body:inclination:vertical
2187,י:body:inclination:vertical
2188,י:body:inclination:vertical
2190,י:body:inclination:vertical
3021,י:body:inclination:vertical
3022,י:body:inclination:vertical
3026,י:body:inclination:vertical
3033,י:body:inclination:vertical
3049,י:body:inclination:vertical
3057,י:body:inclination:vertical
3011,י:foot:direction:downward
3012,י:foot:direction:downward
2090,י:foot:direction:downward
3015,י:foot:direction:downward
1001,י:foot:direction:horizontal
1004,י:foot:direction:horizontal
1009,י:foot:direction:horizontal
1020,י:foot:direction:horizontal
1020,י:foot:direction:horizontal
1024,י:foot:direction:horizontal
1025,י:foot:direction:horizontal
1029,י:foot:direction:horizontal
3001,י:foot:direction:horizontal
3008,י:foot:direction:horizontal
3008,י:foot:direction:horizontal
1039,י:foot:direction:horizontal
1043,י:foot:direction:horizontal
1044,י:foot:direction:horizontal
1055,י:foot:direction:horizontal
1059,י:foot:direction:horizontal
2004,י:foot:direction:horizontal
2004,י:foot:direction:horizontal
2007,י:foot:direction:horizontal
2012,י:foot:direction:horizontal
2028,י:foot:direction:horizontal
2031,י:foot:direction:horizontal
2031,י:foot:direction:horizontal
2032,י:foot:direction:horizontal
2033,י:foot:direction:horizontal
2033,י:foot:direction:horizontal
2034,י:foot:direction:horizontal
2036,י:foot:direction:horizontal
2045,י:foot:direction:horizontal
2052,י:foot:direction:horizontal
2053,י:foot:direction:horizontal
2053,י:foot:direction:horizontal
2053,י:foot:direction:horizontal
2057,י:foot:direction:horizontal
2063,י:foot:direction:horizontal
2068,י:foot:direction:horizontal
2068,י:foot:direction:horizontal
2068,י:foot:direction:horizontal
2070,י:foot:direction:horizontal
2081,י:foot:direction:horizontal
2096,י:foot:direction:horizontal
2097,י:foot:direction:horizontal
2114,י:foot:direction:horizontal
3015,י:foot:direction:horizontal
2177,י:foot:direction:horizontal
2180,י:foot:direction:horizontal
3024,י:foot:direction:horizontal
3025,י:foot:direction:horizontal
3033,י:foot:direction:horizontal
3042,י:foot:direction:horizontal
3049,י:foot:direction:horizontal
3053,י:foot:direction:horizontal
3055,י:foot:direction:horizontal
3057,י:foot:direction:horizontal
3058,י:foot:direction:horizontal
3062,י:foot:direction:horizontal
1001,י:foot:direction:upward
1003,י:foot:direction:upward
1003,י:foot:direction:upward
1009,י:foot:direction:upward
1013,י:foot:direction:upward
1013,י:foot:direction:upward
1014,י:foot:direction:upward
1022,י:foot:direction:upward
1022,י:foot:direction:upward
1024,י:foot:direction:upward
1024,י:foot:direction:upward
1026,י:foot:direction:upward
1026,י:foot:direction:upward
1027,י:foot:direction:upward
1027,י:foot:direction:upward
1028,י:foot:direction:upward
1028,י:foot:direction:upward
1030,י:foot:direction:upward
1030,י:foot:direction:upward
1032,י:foot:direction:upward
3004,י:foot:direction:upward
3005,י:foot:direction:upward
1033,י:foot:direction:upward
1035,י:foot:direction:upward
1036,י:foot:direction:upward
1038,י:foot:direction:upward
1040,י:foot:direction:upward
1041,י:foot:direction:upward
1042,י:foot:direction:upward
1042,י:foot:direction:upward
1046,י:foot:direction:upward
1047,י:foot:direction:upward
1050,י:foot:direction:upward
1050,י:foot:direction:upward
1054,י:foot:direction:upward
