Name,"Paleographic features"
"1021 Waw-2","ו:body:inclination:oblique leftward"
"1021 Waw-2","ו:head:shape:square cup"
"1021 Waw-2","ו:nose:with nose"
"1021 Yod-1","י:horizontal strokes:parallel downward"
"1021 Yod-1",י:body:inclination:oblique
"1021 Yod-1",י:foot:direction:upward
"1021 Yod-1",י:foot:length:medium
"1021 Yod-2","י:horizontal strokes:parallel downward"
"1021 Yod-2",י:body:inclination:oblique
"1021 Yod-2",י:foot:direction:horizontal
"1021 Yod-2",י:foot:length:medium
"1021 Yod-3","י:horizontal strokes:parallel downward"
"1021 Yod-3",י:body:inclination:oblique
"1021 Yod-3",י:foot:direction:upward
"1021 Yod-3",י:foot:length:long
"1021 Yod-3","י:additional:curved foot"
"1022 Ayin-1",ע:body:shape:circle/oval
"1022 Beth-1",ב:body:inclination:vertical
"1022 Beth-1",ב:head:shape:triangular
"1022 Beth-1",ב:leg:angular
"1022 Dalet-1",ד:body:inclination:oblique
"1022 Dalet-1",ד:head:shape:round
"1022 Dalet-1",ד:stem:short
"1022 He-1",ה:body:inclination:oblique
"1022 He-1","ה:horizontal strokes:number:two"
"1022 He-1",ה:shaft:length:long
"1022 He-1","ה:shaft:angle with strokes:right"
"1022 Lamed-1",ל:body:inclination:oblique
"1022 Lamed-1",ל:shaft:straight
"1022 Lamed-1",ל:foot:shape:curved
"1022 Lamed-1",ל:foot:inclination:horizontal
"1022 Resh-1",ר:body:inclination:oblique
"1022 Resh-1",ר:head:shape:curved
"1022 Shin-1",ש:body:inclination:oblique
"1022 Shin-1",ש:body:shape:w-shaped
"1022 Shin-1","ש:additional:one middle protrusion"
"1022 Waw-1",ו:body:inclination:vertical
"1022 Waw-1",ו:head:shape:u-shaped
"1022 Waw-1",ו:nose:noseless
"1022 Yod-1","י:horizontal strokes:parallel downward"
"1022 Yod-1",י:body:inclination:oblique
"1022 Yod-1",י:foot:direction:horizontal
"1022 Yod-1",י:foot:length:long
"1023 Aleph-1",א:body:inclination:vertical
"1023 Aleph-1",א:head:shape:parallel
"1023 Aleph-1","א:additional:lower crossbar extending left of shaft"
"1023 Gimmel-1",ג:body:inclination:vertical
"1023 Gimmel-1",ג:head:angle:right
"1023 Gimmel-1",ג:head:length:middle/long
"1023 Het-1",ח:body:inclination:vertical
"1023 Het-1","ח:horizontal strokes:number:three"
"1023 Het-1","ח:vertical protrusions:upper left"
"1023 Het-1","ח:vertical protrusions:lower right"
"1023 Lamed-1",ל:body:inclination:oblique
"1023 Lamed-1",ל:shaft:straight
"1023 Lamed-1",ל:foot:shape:curved
"1023 Lamed-2",ל:body:inclination:oblique
"1023 Lamed-2",ל:shaft:straight
"1023 Lamed-2",ל:foot:shape:curved
"1023 Shin-1",ש:body:inclination:vertical
"1023 Shin-1",ש:body:shape:w-shaped
"1023 Shin-1","ש:additional:one middle protrusion"
"1023 Yod-1","י:horizontal strokes:parallel downward"
"1023 Yod-1",י:body:inclination:oblique
"1023 Yod-1",י:foot:direction:upward
"1023 Yod-1",י:foot:length:medium
"1023 Yod-2","י:horizontal strokes:parallel downward"
"1023 Yod-2",י:body:inclination:oblique
"1023 Yod-2",י:foot:direction:upward
"1023 Yod-2",י:foot:length:medium
"1024 Aleph-1",א:body:inclination:vertical
"1024 Aleph-1",א:head:shape:parallel
"1024 Aleph-2",א:body:inclination:oblique
"1024 Aleph-2",א:head:shape:parallel
"1024 Beth-1",ב:body:inclination:oblique
"1024 Beth-1",ב:head:shape:quarter-circle
"1024 Beth-1",ב:leg:angular
"1024 Beth-2",ב:body:inclination:vertical
"1024 Beth-2",ב:head:shape:quarter-circle
"1024 Beth-2",ב:leg:angular
"1024 He-1",ה:body:inclination:oblique
"1024 He-1","ה:horizontal strokes:number:three"
"1024 He-1",ה:shaft:length:medium
"1024 He-1","ה:shaft:angle with strokes:right"
"1024 He-1","ו–ה:additional:ligatures:waw-he ligature"
"1024 Lamed-1",ל:body:inclination:oblique
"1024 Lamed-1",ל:shaft:straight
"1024 Lamed-1",ל:foot:shape:angular
"1024 Lamed-1",ל:foot:inclination:horizontal
"1024 Lamed-2",ל:body:inclination:oblique
"1024 Lamed-2",ל:shaft:straight
"1024 Lamed-2","ל:foot:shape:single stroke"
"1024 Lamed-2",ל:foot:inclination:horizontal
"1024 Nun-1",נ:body:inclination:oblique
"1024 Nun-1",נ:head:shape:cup-shaped
"1024 Nun-1",נ:tail:angular
"1024 Nun-1","נ:foot:with foot"
"1024 Shin-1",ש:body:inclination:vertical
"1024 Shin-1",ש:body:shape:w-shaped
"1024 Shin-1","ש:additional:one middle protrusion"
"1024 Shin-2",ש:body:inclination:vertical
"1024 Shin-2",ש:body:shape:w-shaped
"1024 Shin-2","ש:additional:one middle protrusion"
"1024 Waw-1","ו:body:inclination:oblique leftward"
"1024 Waw-1",ו:head:shape:v-shaped
"1024 Waw-1","ו:nose:with nose"
"1024 Waw-1","ו–ה:additional:ligatures:waw-he ligature"
"1024 Yod-1","י:horizontal strokes:converging"
"1024 Yod-1",י:body:inclination:oblique
"1024 Yod-1",י:foot:direction:upward
"1024 Yod-1",י:foot:length:medium
"1024 Yod-2","י:horizontal strokes:parallel downward"
"1024 Yod-2",י:body:inclination:oblique
"1024 Yod-2",י:foot:direction:upward
"1024 Yod-2",י:foot:length:medium
"1025 Aleph-1",א:body:inclination:vertical
"1025 Aleph-1",א:head:shape:parallel
"1025 Aleph-2",א:body:inclination:vertical
"1025 Aleph-2",א:additional:noseless
"1025 Beth-1",ב:body:inclination:oblique
"1025 Beth-1",ב:head:shape:quarter-circle
"1025 Beth-1",ב:leg:angular
"1025 Beth-2",ב:body:inclination:oblique
"1025 Beth-2",ב:head:shape:quarter-circle
"1025 Beth-2",ב:leg:angular
"1025 He-1",ה:body:inclination:oblique
"1025 He-1","ה:horizontal strokes:number:three"
"1025 He-1",ה:shaft:length:medium
"1025 He-1","ה:shaft:angle with strokes:right"
"1025 He-1","ו–ה:additional:ligatures:waw-he ligature"
"1025 Lamed-1",ל:body:inclination:oblique
"1025 Lamed-1",ל:shaft:convex
"1025 Lamed-1",ל:foot:shape:angular
"1025 Lamed-1",ל:foot:inclination:horizontal
"1025 Lamed-2",ל:body:inclination:oblique
"1025 Lamed-2",ל:shaft:straight
"1025 Lamed-2",ל:foot:shape:angular
"1025 Lamed-2",ל:foot:inclination:horizontal
"1025 Nun-1",נ:body:inclination:oblique
"1025 Nun-1","נ:head:shape:crossed parallel strokes"
"1025 Nun-1",נ:tail:straight
"1025 Nun-1","נ:foot:with foot"
"1025 Shin-1",ש:body:inclination:vertical
"1025 Shin-1",ש:body:shape:w-shaped
"1025 Shin-1","ש:additional:one middle protrusion"
"1025 Shin-1","ש:additional:lower protrusions"
"1025 Shin-2",ש:body:inclination:vertical
"1025 Shin-2",ש:body:shape:w-shaped
"1025 Shin-2","ש:additional:one middle protrusion"
"1025 Waw-1","ו:body:inclination:oblique leftward"
"1025 Waw-1","ו:nose:with nose"
"1025 Waw-1","ו–ה:additional:ligatures:waw-he ligature"
"1025 Yod-1","י:horizontal strokes:converging"
"1025 Yod-1",י:body:inclination:oblique
"1025 Yod-1",י:foot:direction:upward
"1025 Yod-1",י:foot:length:medium
"1025 Yod-2","י:horizontal strokes:parallel downward"
"1025 Yod-2",י:body:inclination:oblique
"1025 Yod-2",י:foot:direction:upward
"1025 Yod-2",י:foot:length:medium
"1026 Aleph-1",א:body:inclination:oblique
"1026 Aleph-1",א:head:shape:parallel
"1026 Aleph-2",א:body:inclination:oblique
"1026 Aleph-2",א:head:shape:parallel
"1026 Beth-1",ב:body:inclination:vertical
"1026 Beth-1",ב:head:shape:triangular
"1026 Beth-1",ב:leg:angular
"1026 He-1",ה:body:inclination:vertical
"1026 He-1","ה:horizontal strokes:number:three"
"1026 Lamed-1",ל:body:inclination:oblique
"1026 Lamed-1",ל:shaft:straight
"1026 Lamed-1",ל:foot:shape:curved
"1026 Lamed-1",ל:foot:inclination:upward
"1026 Lamed-2",ל:body:inclination:oblique
"1026 Lamed-2",ל:shaft:straight
"1026 Lamed-2",ל:foot:shape:curved
"1026 Nun-1",נ:body:inclination:oblique
"1026 Nun-1","נ:head:shape:crossed parallel strokes"
"1026 Nun-1",נ:tail:curved
"1026 Nun-1","נ:foot:with foot"
"1026 Shin-1",ש:body:inclination:vertical
"1026 Shin-1",ש:body:shape:w-shaped
"1026 Shin-1","ש:additional:one middle protrusion"
"1026 Shin-2",ש:body:inclination:vertical
"1026 Shin-2",ש:body:shape:w-shaped
"1026 Shin-2","ש:additional:one middle protrusion"
"1026 Yod-1","י:horizontal strokes:parallel downward"
"1026 Yod-1",י:body:inclination:vertical
"1026 Yod-1",י:foot:direction:horizontal
"1026 Yod-1",י:foot:length:medium
"1027 Ayin-1",ע:body:shape:triangle
"1027 He-1",ה:body:inclination:oblique
"1027 He-1","ה:horizontal strokes:number:three"
"1027 He-1",ה:additional:increasing
"1027 He-1",ה:shaft:length:medium
"1027 He-1","ה:shaft:angle with strokes:right"
"1027 He-1","ה:additional:upper horizontal stroke protruding rightward"
"1027 He-2",ה:body:inclination:oblique
"1027 He-2","ה:horizontal strokes:number:three"
"1027 He-2",ה:shaft:length:short
"1027 He-2","ה:additional:upper horizontal stroke protruding rightward"
"1027 Lamed-1",ל:body:inclination:oblique
"1027 Lamed-1",ל:shaft:straight
"1027 Lamed-1",ל:foot:shape:angular
"1027 Lamed-1",ל:foot:inclination:downward
"1027 Mem-1",מ:body:inclination:oblique
"1027 Mem-1","מ:head:shape:crossed parallel strokes"
"1027 Mem-1",מ:tail:shape:curved
"1027 Mem-1","מ:foot:with foot"
"1027 Nun-1",נ:body:inclination:oblique
"1027 Nun-1",נ:head:shape:zigzag
"1027 Nun-1",נ:tail:curved
"1027 Nun-1","נ:foot:with foot"
"1027 Resh-1",ר:body:inclination:oblique
"1027 Resh-1",ר:head:shape:triangular
"1027 Tav-1",ת:body:shape:x-shaped
"1027 Waw-1",ו:body:inclination:vertical
"1027 Waw-1","ו:head:shape:square cup"
"1027 Waw-1","ו:nose:with nose"
"1027 Waw-2",ו:body:inclination:vertical
"1027 Waw-2","ו:head:shape:square cup"
"1027 Waw-2","ו:nose:with nose"
"1027 Waw-2","ו:additional:head protrusion"
"1027 Waw-2","ו:additional:slanted head"
"1027 Yod-1","י:horizontal strokes:parallel downward"
"1027 Yod-1",י:body:inclination:vertical
"1027 Yod-1",י:foot:direction:upward
"1027 Yod-1",י:foot:length:long
"1027 Yod-2","י:horizontal strokes:parallel downward"
"1027 Yod-2",י:body:inclination:vertical
"1027 Yod-2",י:foot:direction:upward
"1027 Yod-2",י:foot:length:long
"1027 Zayin-1",ז:body:orientation:landscape
"1027 Zayin-1",ז:shaft:inclination:vertical
"1027 Zayin-1","ז:additional:single lower tick"
"1029 Aleph-1",א:body:inclination:vertical
"1029 Aleph-1",א:head:shape:parallel
"1029 Aleph-1","א:additional:lower crossbar extending left of shaft"
"1029 Beth-1",ב:body:inclination:vertical
"1029 Beth-1",ב:head:shape:triangular
"1029 Beth-1",ב:leg:angular
"1029 He-1",ה:body:inclination:oblique
"1029 He-1","ה:horizontal strokes:number:three"
"1029 He-1",ה:shaft:length:short
"1029 He-1","ה:shaft:angle with strokes:right"
"1029 He-1","ה:additional:lower horizontal stroke curving upward"
"1029 Het-1",ח:body:inclination:oblique
"1029 Het-1","ח:horizontal strokes:number:three"
"1029 Het-1","ח:vertical protrusions:upper left"
"1029 Het-1","ח:vertical protrusions:lower right"
"1029 Het-2",ח:body:inclination:oblique
"1029 Het-2","ח:horizontal strokes:number:three"
"1029 Het-2","ח:vertical protrusions:upper left"
"1029 Het-2","ח:vertical protrusions:lower right"
"1029 Lamed-1",ל:body:inclination:oblique
"1029 Lamed-1",ל:shaft:straight
"1029 Lamed-1",ל:foot:shape:angular
"1029 Lamed-1",ל:foot:inclination:downward
"1029 Lamed-2",ל:body:inclination:oblique
"1029 Lamed-2",ל:shaft:straight
"1029 Lamed-2",ל:foot:shape:curved
"1029 Mem-1",מ:body:inclination:oblique
"1029 Mem-1","מ:head:shape:square fork"
"1029 Mem-1","מ:foot:with foot"
"1029 Mem-2",מ:body:inclination:oblique
"1029 Mem-2","מ:head:shape:square fork"
"1029 Mem-2",מ:tail:shape:angular
"1029 Mem-2","מ:foot:with foot"
"1029 Mem-3",מ:body:inclination:oblique
"1029 Mem-3","מ:head:shape:square fork"
"1029 Mem-3",מ:tail:shape:straight
"1029 Nun-1",נ:body:inclination:oblique
"1029 Nun-1",נ:head:shape:cup-shaped
"1029 Nun-1",נ:tail:angular
"1029 Nun-1","נ:foot:with foot"
"1029 Tav-1",ת:body:shape:+-shaped
"1029 Yod-1","י:horizontal strokes:parallel downward"
"1029 Yod-1",י:body:inclination:oblique
"1029 Yod-1",י:foot:direction:upward
"1029 Yod-1",י:foot:length:short
"1030 Beth-1",ב:body:inclination:oblique
"1030 Beth-1",ב:head:shape:quarter-circle
"1030 Beth-1",ב:leg:angular
"1030 Beth-2",ב:body:inclination:vertical
"1030 Beth-2",ב:head:shape:triangular
"1030 Beth-2",ב:leg:angular
"1030 Beth-3",ב:body:inclination:oblique
"1030 Beth-3",ב:head:shape:triangular
"1030 Beth-3",ב:leg:angular
"1030 He-1",ה:body:inclination:oblique
"1030 He-1","ו–ה:additional:ligatures:waw-he ligature"
"1030 He-2","ה:horizontal strokes:number:three"
"1030 He-2","ו–ה:additional:ligatures:waw-he ligature"
"1030 He-3",ה:body:inclination:oblique
"1030 He-3","ה:horizontal strokes:number:three"
"1030 He-3",ה:shaft:length:short
"1030 He-3","ה:shaft:angle with strokes:right"
"1030 He-3",ה:additional:non-parallel
"1030 He-3","ו–ה:additional:ligatures:waw-he ligature"
"1030 Kaf-1",
"1030 Lamed-1",ל:body:inclination:oblique
"1030 Lamed-1",ל:shaft:straight
"1030 Lamed-1",ל:foot:shape:angular
"1030 Lamed-1",ל:foot:inclination:downward
"1030 Lamed-2",ל:body:inclination:oblique
"1030 Mem-1",מ:body:inclination:oblique
"1030 Mem-1",מ:tail:shape:curved
"1030 Mem-1","מ:foot:with foot"
"1030 Nun-1",נ:body:inclination:oblique
"1030 Nun-1","נ:head:shape:crossed parallel strokes"
"1030 Nun-1",נ:tail:curved
"1030 Nun-2",נ:body:inclination:oblique
"1030 Nun-2","נ:head:shape:crossed parallel strokes"
"1030 Nun-2",נ:tail:curved
"1030 Nun-2","נ:foot:with foot"
"1030 Resh-1",ר:body:inclination:oblique
"1030 Shin-1",ש:body:inclination:oblique
"1030 Shin-1",ש:body:shape:w-shaped
"1030 Waw-1","ו–ה:additional:ligatures:waw-he ligature"
"1030 Waw-2",ו:body:inclination:vertical
"1030 Waw-2","ו:head:shape:square cup"
"1030 Waw-2","ו:nose:with nose"
"1030 Waw-2","ו–ה:additional:ligatures:waw-he ligature"
"1030 Waw-3",ו:body:inclination:vertical
"1030 Waw-3","ו:nose:with nose"
"1030 Waw-3","ו–ה:additional:ligatures:waw-he ligature"
"1030 Yod-1","י:horizontal strokes:parallel downward"
"1030 Yod-2","י:horizontal strokes:parallel horizontal"
"1030 Yod-2",י:body:inclination:vertical
"1030 Yod-2",י:foot:direction:upward
"1030 Yod-2",י:foot:length:medium
"1031 He-1",ה:body:inclination:oblique
"1031 He-1","ה:horizontal strokes:number:three"
"1031 He-1",ה:shaft:length:short
"1031 He-1",ה:additional:non-parallel
"1031 He-1","ה:additional:upper horizontal stroke protruding rightward"
"1031 Lamed-1",ל:body:inclination:oblique
"1031 Lamed-1",ל:shaft:straight
"1031 Lamed-1",ל:foot:shape:angular
"1031 Lamed-1",ל:foot:inclination:downward
"1031 Pe-1",פ:body:inclination:recumbent
"1031 Pe-1","פ:foot:with foot"
"1031 Tet-1","ט:central mark:x-shaped"
"1032 Aleph-1",א:body:inclination:oblique
"1032 Aleph-1",א:head:shape:parallel
"1032 Aleph-2",א:body:inclination:oblique
"1032 Aleph-2",א:head:shape:parallel
"1032 Ayin-1",ע:body:shape:circle/oval
"1032 He-1",ה:body:inclination:oblique
"1032 He-1","ה:horizontal strokes:number:three"
"1032 He-1",ה:shaft:length:short
"1032 He-1","ה:shaft:angle with strokes:right"
"1032 He-2",ה:body:inclination:oblique
"1032 He-2","ה:horizontal strokes:number:three"
"1032 He-2",ה:shaft:length:medium
"1032 He-2","ה:shaft:angle with strokes:right"
"1032 He-2","ה:additional:shaft protruding upward"
"1032 He-2","ה:additional:upper horizontal stroke protruding rightward"
"1032 He-2","ו–ה:additional:ligatures:waw-he ligature"
"1032 Het-1",ח:body:inclination:vertical
"1032 Het-1","ח:horizontal strokes:number:three"
"1032 Het-1","ח:vertical protrusions:upper right"
"1032 Het-1","ח:vertical protrusions:lower left"
"1032 Het-1","ח:additional:reversed letter"
"1032 Lamed-1",ל:body:inclination:oblique
"1032 Lamed-1",ל:shaft:convex
"1032 Lamed-1",ל:foot:shape:angular
"1032 Lamed-1",ל:foot:inclination:horizontal
"1032 Lamed-2",ל:body:inclination:oblique
"1032 Lamed-2",ל:shaft:straight
"1032 Lamed-2",ל:foot:shape:angular
"1032 Lamed-2",ל:foot:inclination:horizontal
"1032 Mem-1",מ:body:inclination:oblique
"1032 Mem-1",מ:tail:shape:curved
"1032 Mem-1","מ:foot:with foot"
"1032 Waw-1","ו:body:inclination:oblique leftward"
"1032 Waw-1","ו:head:shape:square cup"
"1032 Waw-1","ו:nose:with nose"
"1032 Waw-1","ו–ה:additional:ligatures:waw-he ligature"
"1032 Yod-1","י:horizontal strokes:parallel horizontal"
"1032 Yod-1",י:body:inclination:oblique
"1032 Yod-1",י:foot:direction:upward
"1032 Yod-1",י:foot:length:medium
"1033 Aleph-1",א:body:inclination:vertical
"1033 Aleph-1",א:head:shape:star-shaped
"1033 Aleph-2",א:body:inclination:vertical
"1033 Aleph-2",א:head:shape:star-shaped
"1033 Kaf-1",כ:body:inclination:oblique
"1033 Kaf-1",כ:head:shape:trident
"1033 Kaf-1",כ:head:orientation:upward
"1033 Kaf-1",כ:tail:curved
"1033 Kaf-1",כ:foot:footless
"1033 Lamed-1",ל:body:inclination:vertical
"1033 Lamed-1",ל:shaft:straight
"1033 Lamed-1",ל:foot:shape:curved
"1033 Lamed-1",ל:foot:inclination:upward
"1033 Lamed-2",ל:body:inclination:vertical
"1033 Lamed-2",ל:shaft:straight
"1033 Mem-1",מ:body:inclination:vertical
"1033 Mem-1","מ:head:shape:square fork"
"1033 Mem-1",מ:tail:shape:curved
"1033 Mem-1",מ:foot:footless
"1033 Mem-2",מ:body:inclination:oblique
"1033 Mem-2","מ:head:shape:square fork"
"1033 Mem-2",מ:tail:shape:curved
"1033 Mem-2",מ:foot:footless
"1033 Qof-1",
"1033 Yod-1","י:horizontal strokes:parallel downward"
"1033 Yod-1",י:body:inclination:vertical
"1033 Yod-1",י:foot:direction:upward
"1033 Yod-1",י:foot:length:medium
"1035 Beth-1",ב:body:inclination:oblique
"1035 Beth-1",ב:leg:angular
"1035 Beth-2",ב:body:inclination:vertical
"1035 Beth-2",ב:head:shape:round
"1035 Beth-2",ב:leg:angular
"1035 Het-1",ח:body:inclination:vertical
"1035 Het-1","ח:horizontal strokes:number:three"
"1035 Het-1","ח:vertical protrusions:lower left"
"1035 Het-1","ח:vertical protrusions:lower right"
"1035 Lamed-1",ל:body:inclination:vertical
"1035 Lamed-1",ל:shaft:straight
"1035 Lamed-1",ל:foot:shape:angular
"1035 Lamed-1",ל:foot:inclination:horizontal
"1035 Nun-1",נ:body:inclination:vertical
"1035 Nun-1",נ:head:shape:cup-shaped
"1035 Nun-1",נ:tail:angular
"1035 Nun-2",נ:body:inclination:vertical
"1035 Nun-2",נ:head:shape:cup-shaped
"1035 Nun-2",נ:tail:angular
"1035 Nun-3",נ:body:inclination:vertical
"1035 Nun-3",נ:head:shape:cup-shaped
"1035 Shin-1",ש:body:inclination:vertical
"1035 Shin-1","ש:body:shape:curved fork"
"1035 Tet-1","ט:central mark:+-shaped"
"1035 Yod-1","י:horizontal strokes:parallel horizontal"
"1035 Yod-1",י:body:inclination:oblique
"1035 Yod-1",י:foot:direction:upward
"1035 Yod-1",י:foot:length:medium
"1036 Beth-1",ב:body:inclination:vertical
"1036 Beth-1",ב:head:shape:triangular
"1036 Beth-1",ב:leg:angular
"1036 Beth-1","ב:additional:absent/vestigial shaft"
"1036 He-1",ה:body:inclination:oblique
"1036 He-1","ה:horizontal strokes:number:three"
"1036 He-1",ה:shaft:length:short
"1036 He-1",ה:additional:non-parallel
"1036 He-1","ה:additional:upper horizontal stroke protruding rightward"
"1036 He-1","ו–ה:additional:ligatures:waw-he ligature"
"1036 Kaf-1",כ:body:inclination:oblique
"1036 Kaf-1",כ:head:shape:trident
"1036 Kaf-1",כ:head:orientation:upward
"1036 Kaf-1",כ:tail:curved
"1036 Kaf-1","כ:additional:looping foot"
"1036 Kaf-1","כ:foot:with foot"
"1036 Lamed-1",ל:body:inclination:oblique
"1036 Lamed-1",ל:shaft:straight
"1036 Lamed-1",ל:foot:shape:angular
"1036 Lamed-1",ל:foot:inclination:horizontal
"1036 Lamed-2",ל:body:inclination:oblique
"1036 Lamed-2",ל:shaft:straight
"1036 Lamed-2",ל:foot:shape:curved
"1036 Lamed-2","ל:additional:looping foot"
"1036 Lamed-3",ל:body:inclination:oblique
"1036 Lamed-3",ל:shaft:straight
"1036 Lamed-3","ל:foot:shape:single stroke"
"1036 Lamed-3",ל:foot:inclination:downward
"1036 Mem-1",מ:body:inclination:oblique
"1036 Mem-1",מ:tail:shape:curved
"1036 Mem-1","מ:foot:with foot"
"1036 Shin-1",
"1036 Tet-1","ט:central mark:x-shaped"
"1036 Tet-1","ט:additional:floating central mark"
"1036 Waw-1","ו:body:inclination:oblique leftward"
"1036 Waw-1",ו:head:shape:v-shaped
"1036 Waw-1","ו–ה:additional:ligatures:waw-he ligature"
"1036 Yod-1","י:horizontal strokes:parallel horizontal"
"1036 Yod-1",י:body:inclination:oblique
"1036 Yod-1",י:foot:direction:horizontal
